1972Q3,Fortran,0.423235093,COBOL,0.140507197,BASIC,0.094585332,Lisp,0.087731323,Assembler,0.074366004,ALGOL,0.070596299,APL,0.062028787,Pascal,0.046949966,,,,,,
1972Q4,Fortran,0.413787291,COBOL,0.146974549,BASIC,0.093376032,Lisp,0.090173605,Assembler,0.070284847,ALGOL,0.06994775,APL,0.0628687,Pascal,0.052587224,,,,,,
1973Q1,Fortran,0.404844865,COBOL,0.153310105,Lisp,0.092583375,BASIC,0.092085615,ALGOL,0.069188651,Assembler,0.066368011,APL,0.06354737,Pascal,0.058072009,,,,,,
1973Q2,Fortran,0.398234429,COBOL,0.156612719,Lisp,0.095308158,BASIC,0.091384666,ALGOL,0.070786333,Assembler,0.063756744,APL,0.062939349,Pascal,0.060977603,,,,,,
1973Q3,Fortran,0.392039961,COBOL,0.159684177,Lisp,0.097969707,BASIC,0.090557525,ALGOL,0.072510474,Pascal,0.063809217,APL,0.062359007,Assembler,0.061069932,,,,,,
1973Q4,Fortran,0.385800508,COBOL,0.162801779,Lisp,0.100540025,BASIC,0.089898348,ALGOL,0.074015248,Pascal,0.06639136,APL,0.061944091,Assembler,0.05860864,,,,,,
1974Q1,Fortran,0.379796398,COBOL,0.165700861,Lisp,0.103054033,BASIC,0.089271731,ALGOL,0.075646045,Pascal,0.069068128,APL,0.061393892,Assembler,0.056068912,,,,,,
1974Q2,Fortran,0.374157991,COBOL,0.167636252,Lisp,0.101347214,BASIC,0.088028169,ALGOL,0.075321494,Pascal,0.073637477,APL,0.063074097,Assembler,0.056797306,,,,,,
1974Q3,Fortran,0.368673255,COBOL,0.169661575,Lisp,0.099880204,BASIC,0.086852351,Pascal,0.077867625,ALGOL,0.074872716,APL,0.064839772,Assembler,0.057352501,,,,,,
1974Q4,Fortran,0.363516484,COBOL,0.171428571,Lisp,0.098315018,BASIC,0.085714286,Pascal,0.082051282,ALGOL,0.074432234,APL,0.066520147,Assembler,0.058021978,,,,,,
1975Q1,Fortran,0.348723671,COBOL,0.168503278,Lisp,0.094155391,Pascal,0.083554192,BASIC,0.082298786,ALGOL,0.072116055,APL,0.066257498,Assembler,0.056911703,C,0.027479425,,,,
1975Q2,Fortran,0.34472348,COBOL,0.168656512,Lisp,0.093454096,Pascal,0.089062714,BASIC,0.080417181,ALGOL,0.070399341,APL,0.06408673,Assembler,0.058323041,C,0.030876904,,,,
1975Q3,Fortran,0.341262333,COBOL,0.168941749,Pascal,0.094472226,Lisp,0.092850385,BASIC,0.078524125,ALGOL,0.068657927,APL,0.061900257,Assembler,0.059602649,C,0.03378835,,,,
1975Q4,Fortran,0.337591484,COBOL,0.16912841,Pascal,0.099667332,Lisp,0.092348636,BASIC,0.076779774,ALGOL,0.067065868,Assembler,0.060944777,APL,0.05988024,C,0.03659348,,,,
1976Q1,Fortran,0.334207077,COBOL,0.169200524,Pascal,0.104718218,Lisp,0.091743119,BASIC,0.075098296,ALGOL,0.065530799,Assembler,0.06225426,APL,0.057929227,C,0.03931848,,,,
1976Q2,Fortran,0.326860841,COBOL,0.163754045,Pascal,0.113398058,Lisp,0.091391586,BASIC,0.078058252,ALGOL,0.062006472,Assembler,0.062006472,APL,0.057734628,C,0.044789644,,,,
1976Q3,Fortran,0.319570497,COBOL,0.15825131,Pascal,0.121820274,Lisp,0.091013678,BASIC,0.081170906,Assembler,0.06174102,ALGOL,0.058673143,APL,0.05752269,C,0.050236482,,,,
1976Q4,Fortran,0.3125,COBOL,0.15290404,Pascal,0.130050505,Lisp,0.090782828,BASIC,0.084090909,Assembler,0.061489899,APL,0.057323232,C,0.055555556,ALGOL,0.05530303,,,,
1977Q1,Fortran,0.305600599,COBOL,0.147686167,Pascal,0.138081577,Lisp,0.09043283,BASIC,0.086940252,Assembler,0.06136959,C,0.060745915,APL,0.057128602,ALGOL,0.052014469,,,,
1977Q2,Fortran,0.297244574,Pascal,0.146793465,COBOL,0.146793465,Lisp,0.091441112,BASIC,0.090343819,C,0.062058035,Assembler,0.059741526,APL,0.056571568,ALGOL,0.049012436,,,,
1977Q3,Fortran,0.289000119,Pascal,0.155285425,COBOL,0.145989751,BASIC,0.093671791,Lisp,0.092360863,C,0.063162913,Assembler,0.05815755,APL,0.05613157,ALGOL,0.046240019,,,,
1977Q4,Fortran,0.281366604,Pascal,0.163362873,COBOL,0.145289179,BASIC,0.096781716,Lisp,0.093283582,C,0.064249067,Assembler,0.056553172,APL,0.055620336,ALGOL,0.04349347,,,,
1978Q1,Fortran,0.273941331,Pascal,0.17109919,COBOL,0.144504052,BASIC,0.099760301,Lisp,0.094167332,C,0.065289351,APL,0.055130693,Assembler,0.055130693,ALGOL,0.040977057,,,,
